Sr. No., File Name, WebLinks,HTML Content,JS Content,parts,Vector,Label
10198,chunk_1857.txt,1,1,0,7,0,1
10199,chunk_1858.txt,0,1,0,6,2.480658E-06,1
10200,chunk_1859.txt,0,0,0,6,-0.0001036884,1
10201,chunk_186.txt,8,1,0,6,-0.0002712211,1
10202,chunk_1860.txt,13,1,0,6,3.6492875E-05,1
10203,chunk_1861.txt,1,1,0,6,-2.876144E-05,1
10204,chunk_1862.txt,0,1,0,6,8.058351E-05,1
10205,chunk_1863.txt,0,1,0,7,0.0002010647,1
10206,chunk_1864.txt,0,1,0,7,0.0002283583,1
10207,chunk_1865.txt,1,1,0,6,-0.0003233366,1
10208,chunk_1866.txt,3,1,0,6,0.000110853,1
10209,chunk_1867.txt,13,1,0,6,1.1282932E-05,1
10210,chunk_1868.txt,1,1,0,6,-0.0003433212,1
10211,chunk_1869.txt,2,1,0,6,8.748668E-05,1
10212,chunk_187.txt,2,1,0,6,-0.0001458124,1
10213,chunk_1870.txt,0,1,0,7,0.0002012517,1
10214,chunk_1871.txt,3,1,0,6,0.000110853,1
10215,chunk_1872.txt,0,1,0,6,1.242359E-05,1
10216,chunk_1873.txt,14,1,0,6,2.0419742E-05,1
10217,chunk_1874.txt,1,1,0,6,-0.0001578356,1
10218,chunk_1875.txt,2,1,0,6,5.3269716E-05,1
10219,chunk_1876.txt,0,1,1,6,6.377341E-05,1
10220,chunk_1877.txt,1,1,0,6,0.0002432859,1
10221,chunk_1878.txt,2,1,0,6,5.3269716E-05,1
10222,chunk_1879.txt,2,1,0,6,-2.4620122E-05,1
10223,chunk_188.txt,3,1,0,6,9.826934E-06,1
10224,chunk_1880.txt,1,1,0,6,0.0002432859,1
10225,chunk_1881.txt,0,1,0,7,0.0001609659,1
10226,chunk_1882.txt,7,1,0,6,-9.043903E-06,1
10227,chunk_1883.txt,13,1,0,6,3.6492875E-05,1
10228,chunk_1884.txt,4,1,0,6,8.058351E-05,1
10229,chunk_1885.txt,13,1,0,6,9.232348E-05,1
10230,chunk_1886.txt,1,1,0,6,5.6210312E-05,1
10231,chunk_1887.txt,1,1,0,6,0.0002432859,1
10232,chunk_1888.txt,1,1,0,6,0.0002432859,1
10233,chunk_1889.txt,0,1,0,7,0.0001030616,1
10234,chunk_189.txt,0,1,0,6,-1.4649396E-05,1
10235,chunk_1890.txt,1,1,0,6,0.0001901386,1
10236,chunk_1891.txt,2,1,0,6,-2.9065088E-05,1
10237,chunk_1892.txt,1,1,0,6,0.0002432859,1
10238,chunk_1893.txt,0,0,0,6,0,1
10239,chunk_1894.txt,0,1,0,6,0.000044193,1
10240,chunk_1895.txt,0,1,0,6,0.000044193,1
10241,chunk_1896.txt,0,1,0,6,0.000044193,1
10242,chunk_1897.txt,0,1,0,6,0.000044193,1
10243,chunk_1898.txt,2,1,0,6,-2.9065088E-05,1
10244,chunk_1899.txt,0,1,0,6,-4.01992E-05,1
10245,chunk_19.txt,0,1,0,6,-0.0001082954,1
10246,chunk_190.txt,1,1,0,6,0.000100586,1
10247,chunk_1900.txt,0,1,0,7,0.0001362735,1
10248,chunk_1901.txt,0,1,0,6,-8.0451835E-05,1
10249,chunk_1902.txt,1,1,0,6,0.0001274974,1
10250,chunk_1903.txt,2,1,0,6,-3.6932834E-05,1
10251,chunk_1904.txt,0,1,0,7,0.0004253288,1
10252,chunk_1905.txt,1,1,0,6,-0.0002988447,1
10253,chunk_1906.txt,1,1,0,6,0.0001765646,1
10254,chunk_1907.txt,1,1,0,6,0.0001274974,1
10255,chunk_1908.txt,1,1,0,6,0.0002432859,1
10256,chunk_1909.txt,1,1,0,6,0.0001901386,1
10257,chunk_191.txt,8,1,0,6,-0.0002814032,1
10258,chunk_1910.txt,1,1,0,6,7.0129114E-05,1
10259,chunk_1911.txt,4,1,0,6,0.0001025539,1
10260,chunk_1912.txt,1,1,0,6,0.0001901386,1
10261,chunk_1913.txt,14,1,0,6,2.0419742E-05,1
10262,chunk_1914.txt,13,1,0,6,1.1282932E-05,1
10263,chunk_1915.txt,0,1,0,6,-3.6932834E-05,1
10264,chunk_1916.txt,0,1,0,7,0.0001118396,1
10265,chunk_1917.txt,1,1,0,6,6.979781E-05,1
10266,chunk_1918.txt,0,1,0,6,-0.0001649804,1
10267,chunk_1919.txt,13,1,0,6,1.1282932E-05,1
10268,chunk_192.txt,0,1,0,6,-0.0001458135,1
10269,chunk_1920.txt,13,1,0,6,1.1282932E-05,1
10270,chunk_1921.txt,6,1,0,6,0.0001627922,1
10271,chunk_1922.txt,6,1,0,6,0.0001331101,1
10272,chunk_1923.txt,1,1,0,6,-0.0001649804,1
10273,chunk_1924.txt,2,1,0,6,-0.0001025663,1
10274,chunk_1925.txt,4,1,0,6,0.0001025539,1
10275,chunk_1926.txt,4,1,0,6,0.0001025539,1
10276,chunk_1927.txt,1,1,0,6,-9.354049E-05,1
10277,chunk_1928.txt,2,1,0,6,5.4925924E-05,1
10278,chunk_1929.txt,13,1,0,6,0.0001265242,1
10279,chunk_193.txt,1,1,0,6,-0.0003928568,1
10280,chunk_1930.txt,2,1,0,6,-0.0002551964,1
10281,chunk_1931.txt,0,1,0,6,-8.0451835E-05,1
10282,chunk_1932.txt,2,1,0,6,-0.0002551964,1
10283,chunk_1933.txt,0,1,0,6,1.3158147E-05,1
10284,chunk_1934.txt,0,1,0,6,1.3158147E-05,1
10285,chunk_1935.txt,13,1,0,6,0.000053895,1
10286,chunk_1936.txt,1,1,0,6,-0.0001081168,1
10287,chunk_1937.txt,16,1,0,6,-0.0001538317,1
10288,chunk_1938.txt,16,1,0,6,-0.0001538317,1
10289,chunk_1939.txt,2,1,0,6,5.4925924E-05,1
10290,chunk_194.txt,0,1,0,6,-0.0003042162,1
10291,chunk_1940.txt,13,1,0,6,0.000053895,1
10292,chunk_1941.txt,14,1,0,6,2.0419742E-05,1
10293,chunk_1942.txt,13,1,0,6,0.0001217934,1
10294,chunk_1943.txt,0,1,0,6,-2.097965E-05,1
10295,chunk_1944.txt,1,1,0,6,5.747855E-05,1
10296,chunk_1945.txt,1,0,0,6,-9.322538E-05,1
10297,chunk_1946.txt,1,1,0,6,-2.952316E-05,1
10298,chunk_1947.txt,5,1,0,6,0.0002290909,1
10299,chunk_1948.txt,2,1,0,6,5.4925924E-05,1
10300,chunk_1949.txt,14,1,0,6,2.0419742E-05,1
10301,chunk_195.txt,5,1,0,6,-0.0003263683,1
10302,chunk_1950.txt,0,1,0,6,-9.736046E-05,1
10303,chunk_1951.txt,1,1,0,6,-0.0001649804,1
10304,chunk_1952.txt,3,1,0,6,0.0002004582,1
10305,chunk_1953.txt,1,1,0,6,-0.000087616,1
10306,chunk_1954.txt,2,1,0,6,8.220034E-05,1
10307,chunk_1955.txt,1,1,0,6,-4.273007E-05,1
10308,chunk_1956.txt,14,1,0,6,2.0419742E-05,1
10309,chunk_1957.txt,2,1,0,6,-0.0002551964,1
10310,chunk_1958.txt,1,1,0,6,-0.000199002,1
10311,chunk_1959.txt,13,1,0,6,0.0001217934,1
10312,chunk_196.txt,0,1,0,6,-7.834681E-05,1
10313,chunk_1960.txt,1,1,0,6,6.722161E-05,1
10314,chunk_1961.txt,1,1,0,6,7.2794304E-05,1
10315,chunk_1962.txt,1,1,0,6,-0.0002341761,1
10316,chunk_1963.txt,13,1,0,6,0.0001217934,1
10317,chunk_1964.txt,2,1,0,6,-0.0002880161,1
10318,chunk_1965.txt,1,1,0,6,-0.000067468,1
10319,chunk_1966.txt,2,1,0,6,6.648735E-05,1
10320,chunk_1967.txt,1,1,0,6,-5.8283473E-05,1
10321,chunk_1968.txt,0,1,0,6,0,1
10322,chunk_1969.txt,2,1,0,6,-0.0002568147,1
10323,chunk_197.txt,1,1,0,6,-0.0002458484,1
10324,chunk_1970.txt,1,1,0,6,0.0001380438,1
10325,chunk_1971.txt,1,1,0,6,0.0002432859,1
10326,chunk_1972.txt,1,1,0,6,0.000075901,1
10327,chunk_1973.txt,1,1,0,6,-0.0001649804,1
10328,chunk_1974.txt,2,1,0,6,-0.0001390536,1
10329,chunk_1975.txt,4,1,0,6,6.6076274E-05,1
10330,chunk_1976.txt,1,1,0,6,-0.0002100717,1
10331,chunk_1977.txt,4,1,1,6,0.0001036689,1
10332,chunk_1978.txt,1,1,0,6,0.0001042884,1
10333,chunk_1979.txt,1,1,0,6,0.0001901386,1
10334,chunk_198.txt,0,1,0,6,-0.0001458135,1
10335,chunk_1980.txt,1,1,0,6,-9.737109E-05,1
10336,chunk_1981.txt,1,1,0,6,0.0001901386,1
10337,chunk_1982.txt,1,1,0,6,0.0001380438,1
10338,chunk_1983.txt,1,1,0,6,0.0001991754,1
10339,chunk_1984.txt,13,1,0,6,-2.5295325E-05,1
10340,chunk_1985.txt,1,1,0,6,0.0001380438,1
10341,chunk_1986.txt,1,1,0,6,0.0001991754,1
10342,chunk_1987.txt,1,1,0,6,-1.0536054E-05,1
10343,chunk_1988.txt,2,1,0,6,8.220034E-05,1
10344,chunk_1989.txt,1,1,0,6,6.473653E-05,1
10345,chunk_199.txt,1,1,0,6,-0.0002059233,1
10346,chunk_1990.txt,1,1,0,6,-0.000023997,1
10347,chunk_1991.txt,1,1,0,6,-0.0001649804,1
10348,chunk_1992.txt,1,1,0,6,-0.0003024943,1
10349,chunk_1993.txt,0,0,0,6,0,1
10350,chunk_1994.txt,7,1,0,6,-3.4723605E-05,1
10351,chunk_1995.txt,2,1,0,6,-0.0002551983,1
10352,chunk_1996.txt,13,1,0,6,1.1282932E-05,1
10353,chunk_1997.txt,1,1,0,6,6.473653E-05,1
10354,chunk_1998.txt,15,1,0,6,-3.60162E-05,1
10355,chunk_1999.txt,0,1,0,6,0.000121861,1
10356,chunk_2.txt,1,1,0,6,-6.918473E-05,1
10357,chunk_20.txt,0,1,0,6,-0.0001082954,1
10358,chunk_200.txt,2,1,0,7,-9.8132106E-05,1
10359,chunk_2000.txt,13,1,0,6,1.1282932E-05,1
10360,chunk_2001.txt,1,1,0,6,-0.0001617592,1
10361,chunk_2002.txt,2,1,0,6,-2.4202895E-05,1
10362,chunk_2003.txt,1,1,0,6,-9.498394E-05,1
10363,chunk_2004.txt,0,1,0,6,-2.5295325E-05,1
10364,chunk_2005.txt,0,1,0,7,9.122868E-06,1
10365,chunk_2006.txt,9,1,0,6,-6.2786836E-05,1
10366,chunk_2007.txt,2,1,0,6,0.0001121074,1
10367,chunk_2008.txt,1,1,0,6,-0.0001903867,1
10368,chunk_2009.txt,0,0,0,6,-0.0001944173,1
10369,chunk_201.txt,0,1,0,6,-0.0001458135,1
10370,chunk_2010.txt,1,1,0,6,-0.0001026584,1
10371,chunk_2011.txt,1,1,0,6,0.0001780868,1
10372,chunk_2012.txt,7,1,0,6,-3.4723605E-05,1
10373,chunk_2013.txt,7,1,0,6,-3.4723605E-05,1
10374,chunk_2014.txt,2,1,0,6,-8.271422E-05,1
10375,chunk_2015.txt,1,1,0,6,0.000121969,1
10376,chunk_2016.txt,7,1,0,6,-3.4723605E-05,1
10377,chunk_2017.txt,7,1,0,6,-3.4723605E-05,1
10378,chunk_2018.txt,1,1,0,6,-6.1414175E-05,1
10379,chunk_2019.txt,2,1,0,6,8.535139E-05,1
10380,chunk_202.txt,1,1,0,6,-0.0002458484,1
10381,chunk_2020.txt,0,1,0,6,-0.0001214234,1
10382,chunk_2021.txt,1,1,0,6,-5.726726E-05,1
10383,chunk_2022.txt,1,1,0,6,-0.0001175458,1
10384,chunk_2023.txt,0,1,0,6,-1.327192E-05,1
10385,chunk_2024.txt,7,1,0,6,0.0003576164,1
10386,chunk_2025.txt,1,1,0,6,0.0002432859,1
10387,chunk_2026.txt,1,1,0,6,-8.7695924E-05,1
10388,chunk_2027.txt,1,1,0,6,-4.2861808E-05,1
10389,chunk_2028.txt,0,1,0,6,-2.5295325E-05,1
10390,chunk_2029.txt,7,1,0,6,0.0002379291,1
10391,chunk_203.txt,1,1,0,6,-0.0001033526,1
10392,chunk_2030.txt,1,1,0,6,0.000034815,1
10393,chunk_2031.txt,13,1,0,6,-2.5295325E-05,1
10394,chunk_2032.txt,2,1,0,6,8.535139E-05,1
10395,chunk_2033.txt,14,1,0,6,2.0419742E-05,1
10396,chunk_2034.txt,0,1,0,6,-3.438536E-05,1
10397,chunk_2035.txt,13,1,0,6,1.1282932E-05,1
10398,chunk_2036.txt,1,1,0,6,-0.0001321601,1
10399,chunk_2037.txt,13,1,0,6,-2.2027295E-06,1
10400,chunk_2038.txt,1,1,0,6,-4.2588712E-05,1
10401,chunk_2039.txt,2,1,0,6,8.535139E-05,1
10402,chunk_204.txt,0,1,0,6,-0.0001578076,1
10403,chunk_2040.txt,13,1,0,6,3.9078295E-06,1
10404,chunk_2041.txt,7,1,0,6,-3.4723605E-05,1
10405,chunk_2042.txt,7,1,0,6,-6.631815E-05,1
10406,chunk_2043.txt,7,1,0,6,-0.000013568,1
10407,chunk_2044.txt,1,1,0,6,2.5965155E-05,1
10408,chunk_2045.txt,1,1,0,6,8.414207E-05,1
10409,chunk_2046.txt,8,1,0,6,-9.324184E-05,1
10410,chunk_2047.txt,0,1,0,6,2.951657E-05,1
10411,chunk_2048.txt,13,1,0,6,-2.2027295E-06,1
10412,chunk_2049.txt,3,1,0,6,1.7348395E-05,1
10413,chunk_205.txt,2,1,0,6,0.000017629,1
10414,chunk_2050.txt,8,1,0,6,-9.324184E-05,1
10415,chunk_2051.txt,8,1,0,6,-9.324184E-05,1
10416,chunk_2052.txt,1,1,0,6,-0.0002411402,1
10417,chunk_2053.txt,0,1,0,6,-3.438536E-05,1
10418,chunk_2054.txt,2,1,0,6,-0.0001176842,1
10419,chunk_2055.txt,0,1,0,6,-0.0001311548,1
10420,chunk_2056.txt,0,1,0,6,0.0002313463,1
10421,chunk_2057.txt,0,1,0,7,-0.0001718691,1
10422,chunk_2058.txt,14,1,0,6,2.0419742E-05,1
10423,chunk_2059.txt,8,1,0,6,-0.0002730439,1
10424,chunk_206.txt,0,1,0,6,-0.000308049,1
10425,chunk_2060.txt,8,1,0,6,-0.0002730439,1
10426,chunk_2061.txt,2,1,0,6,-0.0001348153,1
10427,chunk_2062.txt,0,1,0,7,0.0001807593,1
10428,chunk_2063.txt,0,1,0,7,4.12689E-05,1
10429,chunk_2064.txt,0,1,0,6,0.0002010587,1
10430,chunk_2065.txt,1,1,0,6,-1.4078457E-05,1
10431,chunk_2066.txt,0,1,0,7,0.0001666165,1
10432,chunk_2067.txt,1,1,0,6,-0.0002306717,1
10433,chunk_2068.txt,1,1,0,6,-0.0004668879,1
10434,chunk_2069.txt,14,1,0,6,2.0419742E-05,1
10435,chunk_207.txt,0,1,0,6,-0.000308049,1
10436,chunk_2070.txt,1,1,0,6,1.3864779E-05,1
10437,chunk_2071.txt,0,1,0,6,7.1366856E-05,1
10438,chunk_2072.txt,1,1,0,6,-7.657631E-05,1
10439,chunk_2073.txt,14,1,0,6,2.0419742E-05,1
10440,chunk_2074.txt,0,1,0,6,-1.209178E-05,1
10441,chunk_2075.txt,1,1,0,6,-5.875818E-06,1
10442,chunk_2076.txt,1,1,0,6,-6.749285E-06,1
10443,chunk_2077.txt,8,1,0,6,-0.0002539134,1
10444,chunk_2078.txt,2,1,0,6,-0.0002257525,1
10445,chunk_2079.txt,8,1,0,6,-9.324184E-05,1
10446,chunk_208.txt,2,1,0,6,6.1314524E-05,1
10447,chunk_2080.txt,8,1,0,6,-0.0002539134,1
10448,chunk_2081.txt,8,1,0,6,-0.0002539134,1
10449,chunk_2082.txt,1,1,0,6,0.0002432859,1
10450,chunk_2083.txt,7,1,0,6,0.0001424034,1
10451,chunk_2084.txt,1,1,0,6,-0.000108921,1
10452,chunk_2085.txt,1,1,0,6,0.0001026139,1
10453,chunk_2086.txt,6,1,0,6,-6.0365102E-05,1
10454,chunk_2087.txt,8,1,0,6,-9.324184E-05,1
10455,chunk_2088.txt,1,1,0,6,-7.990533E-06,1
10456,chunk_2089.txt,8,1,0,6,-9.324184E-05,1
10457,chunk_209.txt,0,1,0,6,-0.0002239534,1
10458,chunk_2090.txt,1,1,0,6,-0.0002196328,1
10459,chunk_2091.txt,1,1,0,6,-1.6990793E-05,1
10460,chunk_2092.txt,8,1,0,6,-9.324184E-05,1
10461,chunk_2093.txt,1,1,0,6,-0.0001960319,1
10462,chunk_2094.txt,1,1,0,6,-0.0001617753,1
10463,chunk_2095.txt,15,1,0,6,0.0001085154,1
10464,chunk_2096.txt,8,1,0,6,-9.324184E-05,1
10465,chunk_2097.txt,7,1,0,6,0.000252622,1
10466,chunk_2098.txt,4,1,0,6,0.0001100274,1
10467,chunk_2099.txt,1,1,0,6,-2.876144E-05,1
10468,chunk_21.txt,1,1,0,6,0.0003204897,1
10469,chunk_210.txt,1,1,0,6,-2.3665168E-06,1
10470,chunk_2100.txt,8,1,0,6,-9.324184E-05,1
10471,chunk_2101.txt,14,1,0,6,2.0419742E-05,1
10472,chunk_2102.txt,4,1,0,6,8.102931E-05,1
10473,chunk_2103.txt,2,1,1,6,-2.2426493E-06,1
10474,chunk_2104.txt,1,1,0,6,-0.0001229794,1
10475,chunk_2105.txt,1,1,0,6,0.0002432859,1
10476,chunk_2106.txt,1,1,0,6,-0.0001222004,1
10477,chunk_2107.txt,8,1,0,6,-9.324184E-05,1
10478,chunk_2108.txt,1,1,0,6,-9.621691E-05,1
10479,chunk_2109.txt,1,1,0,6,-6.9942434E-05,1
10480,chunk_211.txt,4,1,0,6,-0.0001016903,1
10481,chunk_2110.txt,1,1,0,6,-2.7176345E-06,1
10482,chunk_2111.txt,6,1,0,6,0.000191399,1
10483,chunk_2112.txt,1,1,0,6,-0.0001294271,1
10484,chunk_2113.txt,3,1,0,6,-0.0001894858,1
10485,chunk_2114.txt,0,1,0,6,0.0001098628,1
10486,chunk_2115.txt,1,1,0,6,-0.000182343,1
10487,chunk_2116.txt,0,1,0,6,-0.0001007477,1
10488,chunk_2117.txt,1,1,0,6,0.000138378,1
10489,chunk_2118.txt,1,1,0,6,0.0002432859,1
10490,chunk_2119.txt,1,1,0,6,-0.0002278486,1
10491,chunk_212.txt,0,1,0,6,1.0225902E-05,1
10492,chunk_2120.txt,1,1,0,6,-0.0001753388,1
10493,chunk_2121.txt,1,1,0,6,-0.000001106,1
10494,chunk_2122.txt,1,1,0,6,7.673079E-05,1
10495,chunk_2123.txt,1,1,0,6,-0.0002117385,1
10496,chunk_2124.txt,1,1,0,6,-0.0002117385,1
10497,chunk_2125.txt,1,1,0,6,-0.0001967228,1
10498,chunk_2126.txt,1,1,0,6,-2.0854694E-05,1
10499,chunk_2127.txt,1,1,0,6,1.886021E-05,1
10500,chunk_2128.txt,3,1,0,6,-0.0001894858,1
10501,chunk_2129.txt,1,1,0,6,-0.0002117385,1
10502,chunk_213.txt,4,1,0,6,-7.398411E-05,1
10503,chunk_2130.txt,7,1,0,6,-3.4723605E-05,1
10504,chunk_2131.txt,7,1,0,6,-3.4723605E-05,1
10505,chunk_2132.txt,1,1,0,6,-9.3660456E-05,1
10506,chunk_2133.txt,1,1,0,6,-0.0001411502,1
10507,chunk_2134.txt,1,1,0,6,-0.0002716013,1
10508,chunk_2135.txt,1,1,0,6,0.0002432859,1
10509,chunk_2136.txt,2,1,0,6,-0.0001907739,1
10510,chunk_2137.txt,8,1,0,6,-0.0002539134,1
10511,chunk_2138.txt,13,1,0,6,0.000061943,1
10512,chunk_2139.txt,6,1,0,6,7.0786344E-05,1
10513,chunk_214.txt,2,1,0,7,-0.0011476827,1
10514,chunk_2140.txt,1,1,0,6,-6.829946E-05,1
10515,chunk_2141.txt,1,1,0,6,-0.0001271917,1
10516,chunk_2142.txt,1,1,0,6,-0.0002117385,1
10517,chunk_2143.txt,1,1,0,6,3.02117E-05,1
10518,chunk_2144.txt,1,1,0,6,-0.0001384379,1
10519,chunk_2145.txt,3,1,0,6,-9.324184E-05,1
10520,chunk_2146.txt,1,1,0,6,-0.0002117385,1
10521,chunk_2147.txt,7,1,0,6,0.000101916,1
10522,chunk_2148.txt,7,1,0,6,0.0001254983,1
10523,chunk_2149.txt,1,1,0,6,-0.0001543413,1
10524,chunk_215.txt,12,1,0,6,-1.8403332E-05,1
10525,chunk_2150.txt,8,1,0,6,-0.0002539134,1
10526,chunk_2151.txt,15,1,0,6,0.000116165,1
10527,chunk_2152.txt,1,1,0,6,0.0001566158,1
10528,chunk_2153.txt,1,1,0,6,-0.0001052417,1
10529,chunk_2154.txt,12,1,0,6,0.0001138373,1
10530,chunk_2155.txt,2,1,0,6,-0.0002209313,1
10531,chunk_2156.txt,1,1,0,6,-7.517672E-05,1
10532,chunk_2157.txt,2,1,0,6,1.4137661E-06,1
10533,chunk_2158.txt,7,1,0,6,-0.0002539134,1
10534,chunk_2159.txt,1,1,0,6,0.0002432859,1
10535,chunk_216.txt,13,1,0,6,5.9865233E-05,1
10536,chunk_2160.txt,7,1,0,6,-0.0002539134,1
10537,chunk_2161.txt,1,1,0,6,0.0002432859,1
10538,chunk_2162.txt,2,1,0,6,-7.5444106E-05,1
10539,chunk_2163.txt,2,1,0,6,0.000093389,1
10540,chunk_2164.txt,1,1,0,6,-7.245011E-05,1
10541,chunk_2165.txt,1,1,0,6,0.0002432859,1
10542,chunk_2166.txt,1,1,0,6,0.0001226119,1
10543,chunk_2167.txt,1,1,0,6,0.0002432859,1
10544,chunk_2168.txt,1,1,0,6,-5.6318277E-05,1
10545,chunk_2169.txt,0,1,0,6,0.0016217148,1
10546,chunk_217.txt,8,1,0,6,-0.0002814032,1
10547,chunk_2170.txt,1,1,0,6,-3.881972E-05,1
10548,chunk_2171.txt,1,1,0,6,4.8753263E-05,1
10549,chunk_2172.txt,1,1,0,6,-5.302469E-05,1
10550,chunk_2173.txt,1,1,0,6,-0.0002346036,1
10551,chunk_2174.txt,0,1,0,6,0.0002662994,1
10552,chunk_2175.txt,1,1,0,6,0.0001239184,1
10553,chunk_2176.txt,1,1,0,6,-0.000032742,1
10554,chunk_2177.txt,1,1,0,6,5.6335703E-05,1
10555,chunk_2178.txt,1,1,0,6,0.0002432859,1
10556,chunk_2179.txt,11,1,0,6,0.000059149,1
10557,chunk_218.txt,2,1,0,7,0.0007666934,1
10558,chunk_2180.txt,1,1,0,6,0.0002432859,1
10559,chunk_2181.txt,2,1,0,6,-0.0002963434,1
10560,chunk_2182.txt,1,1,0,6,-0.00002099,1
10561,chunk_2183.txt,2,1,0,6,-0.0003011386,1
10562,chunk_2184.txt,2,1,0,6,-9.324184E-05,1
10563,chunk_2185.txt,0,0,0,6,0.0002037671,1
10564,chunk_2186.txt,0,0,0,7,0.0001958523,1
10565,chunk_2187.txt,0,0,0,7,0.0001958523,1
10566,chunk_2188.txt,1,1,0,6,6.3024934E-05,1
10567,chunk_2189.txt,16,1,0,6,-3.803759E-05,1
10568,chunk_219.txt,27,1,0,6,0.0001118777,1
10569,chunk_2190.txt,1,1,0,6,-0.0001128279,1
10570,chunk_2191.txt,1,1,0,6,-4.9808705E-06,1
10571,chunk_2192.txt,1,1,0,6,1.0556145E-05,1
10572,chunk_2193.txt,0,1,0,6,6.912773E-05,1
10573,chunk_2194.txt,1,1,0,6,-0.0001729432,1
10574,chunk_2195.txt,1,1,0,6,-0.0001163294,1
10575,chunk_2196.txt,1,1,0,6,-4.2121424E-05,1
10576,chunk_2197.txt,1,1,0,6,-0.0001502041,1
10577,chunk_2198.txt,1,1,0,6,-7.044117E-05,1
10578,chunk_2199.txt,1,1,0,6,-6.088005E-05,1
10579,chunk_22.txt,1,1,0,6,0.0003204897,1
10580,chunk_220.txt,27,1,0,6,0.0001118777,1
10581,chunk_2200.txt,4,1,0,6,0.0001179101,1
10582,chunk_2201.txt,16,1,0,6,-3.803759E-05,1
10583,chunk_2202.txt,4,1,0,6,0.0001179101,1
10584,chunk_2203.txt,2,1,0,6,0.0001423133,1
10585,chunk_2204.txt,14,1,0,6,1.3716757E-05,1
10586,chunk_2205.txt,2,1,0,7,0.000113773,1
10587,chunk_2206.txt,1,1,0,6,0.000165173,1
10588,chunk_2207.txt,0,1,0,6,-2.1270313E-05,1
10589,chunk_2208.txt,3,1,0,6,-0.0002423943,1
10590,chunk_2209.txt,2,1,0,7,0.000113773,1
10591,chunk_221.txt,1,1,0,6,0.0001247319,1
10592,chunk_2210.txt,1,1,0,6,-1.9820103E-05,1
10593,chunk_2211.txt,1,1,0,6,0.0002514368,1
10594,chunk_2212.txt,1,1,0,6,-2.1022106E-05,1
10595,chunk_2213.txt,1,1,0,6,1.9048841E-06,1
10596,chunk_2214.txt,8,1,0,6,3.849106E-05,1
10597,chunk_2215.txt,1,1,0,6,4.3177668E-05,1
10598,chunk_2216.txt,1,1,0,6,0.0002432859,1
10599,chunk_2217.txt,1,1,0,6,-2.918785E-05,1
10600,chunk_2218.txt,0,1,0,6,-0.000067468,1
10601,chunk_2219.txt,16,1,0,6,-2.8615163E-05,1
10602,chunk_222.txt,0,1,0,6,2.0124915E-05,1
10603,chunk_2220.txt,1,1,0,6,-0.0001435702,1
10604,chunk_2221.txt,7,1,1,6,6.600507E-05,1
10605,chunk_2222.txt,1,1,0,6,0.0001439226,1
10606,chunk_2223.txt,0,1,0,6,7.1366856E-05,1
10607,chunk_2224.txt,1,1,0,6,-1.3161063E-05,1
10608,chunk_2225.txt,8,1,0,6,-0.0002539134,1
10609,chunk_2226.txt,1,1,0,6,0.0001441176,1
10610,chunk_2227.txt,7,1,0,6,0.0002379291,1
10611,chunk_2228.txt,0,1,0,6,-3.5632618E-06,1
10612,chunk_2229.txt,1,1,0,6,-0.0001207044,1
10613,chunk_223.txt,0,1,0,6,1.0225902E-05,1
10614,chunk_2230.txt,13,1,0,6,0.000061943,1
10615,chunk_2231.txt,1,1,0,6,0.0001568738,1
10616,chunk_2232.txt,1,1,0,6,-4.5618086E-05,1
10617,chunk_2233.txt,3,1,0,6,-0.0001350322,1
10618,chunk_2234.txt,9,1,0,6,-7.622061E-06,1
10619,chunk_2235.txt,1,1,0,6,-2.771342E-05,1
10620,chunk_2236.txt,8,1,0,6,-0.0001565964,1
10621,chunk_2237.txt,1,1,0,6,5.2285777E-05,1
10622,chunk_2238.txt,1,1,0,6,3.007062E-05,1
10623,chunk_2239.txt,1,1,0,6,-0.0001689604,1
10624,chunk_224.txt,0,1,0,6,-0.0001026637,1
10625,chunk_2240.txt,1,1,0,6,2.2990893E-05,1
10626,chunk_2241.txt,1,1,0,6,-1.938543E-05,1
10627,chunk_2242.txt,0,1,0,6,2.3468721E-05,1
10628,chunk_2243.txt,1,1,0,6,2.6093261E-05,1
10629,chunk_2244.txt,1,1,0,6,0.0001129552,1
10630,chunk_2245.txt,1,1,0,6,-0.0004668879,1
10631,chunk_2246.txt,0,0,0,6,-4.039976E-05,1
10632,chunk_2247.txt,1,1,0,6,-0.0004668879,1
10633,chunk_2248.txt,1,1,0,6,0.000073865,1
10634,chunk_2249.txt,1,1,0,6,-0.0002297764,1
10635,chunk_225.txt,13,1,0,6,0.0001108199,1
10636,chunk_2250.txt,1,1,0,6,-0.0002297764,1
10637,chunk_2251.txt,1,1,0,6,-0.0004668879,1
10638,chunk_2252.txt,0,1,0,6,-7.825514E-05,1
10639,chunk_2253.txt,1,1,0,6,-0.0004324237,1
10640,chunk_2254.txt,1,1,0,6,-0.000055812,1
10641,chunk_2255.txt,0,1,0,6,0.0001156317,1
10642,chunk_2256.txt,1,1,0,6,9.5372096E-05,1
10643,chunk_2257.txt,8,1,0,6,0.000056246,1
10644,chunk_2258.txt,8,1,0,6,0.000056246,1
10645,chunk_2259.txt,2,1,0,6,5.0466875E-05,1
10646,chunk_226.txt,1,1,0,6,9.4010305E-05,1
10647,chunk_2260.txt,1,1,0,6,0.0001190796,1
10648,chunk_2261.txt,1,1,0,6,-0.0004668879,1
